,subject,problem,group,choice,samplesize
3555,111,S1G1,1,0,17
3556,111,S2G1,1,1,15
3557,111,S3G1,1,1,12
3558,111,S4G1,1,1,15
3559,111,S5G1,1,1,11
3560,111,S6G1,1,1,16
3561,111,S7G1,1,0,11
3562,111,S8G1,1,1,7
3563,111,S9G1,1,0,10
3564,111,S10G1,1,1,10
3565,111,S11G1,1,1,9
3566,111,S12G1,1,0,14
3567,111,S13G1,1,1,11
3568,111,S14G1,1,0,10
3569,111,S15G1,1,0,17
3570,111,S16G1,1,0,19
3571,111,S17G1,1,1,10
3572,111,S18G1,1,0,10
3573,111,S1G2,1,0,12
3574,111,S2G2,1,0,11
3575,111,S3G2,1,0,9
3576,111,S4G2,1,1,12
3577,111,S5G2,1,0,23
3578,111,S6G2,1,1,12
3579,111,S7G2,1,1,16
3580,111,S8G2,1,1,13
3581,111,S9G2,1,0,7
3582,111,S10G2,1,0,9
3583,111,S11G2,1,1,14
3584,111,S12G2,1,1,14
3585,111,S13G2,1,1,12
3586,111,S14G2,1,1,9
3587,111,S15G2,1,1,10
3588,111,S16G2,1,1,11
3589,111,S17G2,1,1,15
3590,111,S18G2,1,0,13
3591,111,S1G3,1,0,17
3592,111,S2G3,1,1,12
3593,111,S3G3,1,0,12
3594,111,S4G3,1,0,16
3595,111,S5G3,1,0,11
3596,111,S6G3,1,0,14
3597,111,S7G3,1,1,8
3598,111,S8G3,1,1,10
3599,111,S9G3,1,1,10
3600,111,S10G3,1,1,9
3601,111,S11G3,1,0,16
3602,111,S12G3,1,0,11
3603,111,S13G3,1,1,12
3604,111,S14G3,1,1,9
3605,111,S15G3,1,1,19
3606,111,S16G3,1,1,12
3607,111,S17G3,1,0,22
3608,111,S18G3,1,1,7
3609,111,S1G4,1,0,15
3610,111,S2G4,1,1,14
3611,111,S3G4,1,1,16
3612,111,S4G4,1,0,10
3613,111,S5G4,1,1,11
3614,111,S6G4,1,1,12
3615,111,S7G4,1,0,11
3616,111,S8G4,1,0,12
3617,111,S9G4,1,1,9
3618,111,S10G4,1,0,15
3619,111,S11G4,1,1,14
3620,111,S12G4,1,0,16
3621,111,S13G4,1,0,12
3622,111,S14G4,1,1,19
3623,111,S15G4,1,0,10
3624,111,S16G4,1,0,13
3625,111,S17G4,1,1,24
3626,111,S18G4,1,0,17
3627,112,S1G1,1,0,14
3628,112,S2G1,1,0,24
3629,112,S3G1,1,0,20
3630,112,S4G1,1,0,28
3631,112,S5G1,1,0,19
3632,112,S6G1,1,1,17
3633,112,S7G1,1,0,13
3634,112,S8G1,1,1,14
3635,112,S9G1,1,0,7
3636,112,S10G1,1,1,10
3637,112,S11G1,1,0,9
3638,112,S12G1,1,1,7
3639,112,S13G1,1,0,15
3640,112,S14G1,1,0,13
3641,112,S15G1,1,0,11
3642,112,S16G1,1,0,21
3643,112,S17G1,1,1,10
3644,112,S18G1,1,0,24
3645,112,S19G1,1,1,32
3646,112,S20G1,1,1,11
3647,112,S21G1,1,1,6
3648,112,S1G2,1,1,18
3649,112,S2G2,1,1,23
3650,112,S3G2,1,0,26
3651,112,S4G2,1,0,21
3652,112,S5G2,1,0,28
3653,112,S6G2,1,0,9
3654,112,S7G2,1,1,16
3655,112,S8G2,1,1,13
3656,112,S9G2,1,1,9
3657,112,S10G2,1,0,8
3658,112,S11G2,1,1,7
3659,112,S12G2,1,1,14
3660,112,S13G2,1,1,15
3661,112,S14G2,1,1,7
3662,112,S15G2,1,1,16
3663,112,S16G2,1,0,17
3664,112,S17G2,1,1,25
3665,112,S18G2,1,1,9
3666,112,S19G2,1,0,23
3667,112,S20G2,1,0,15
3668,112,S21G2,1,1,20
3669,112,S1G3,1,0,20
3670,112,S2G3,1,1,24
3671,112,S3G3,1,1,21
3672,112,S4G3,1,0,27
3673,112,S5G3,1,1,16
3674,112,S6G3,1,0,12
3675,112,S7G3,1,0,14
3676,112,S8G3,1,0,16
3677,112,S9G3,1,1,8
3678,112,S10G3,1,0,8
3679,112,S11G3,1,0,9
3680,112,S12G3,1,0,20
3681,112,S13G3,1,0,15
3682,112,S14G3,1,1,13
3683,112,S15G3,1,1,13
3684,112,S16G3,1,0,5
3685,112,S17G3,1,0,21
3686,112,S18G3,1,1,14
3687,112,S19G3,1,1,18
3688,112,S20G3,1,0,8
3689,112,S21G3,1,1,4
3690,112,S1G4,1,1,21
3691,112,S2G4,1,1,26
3692,112,S3G4,1,1,17
3693,112,S4G4,1,0,18
3694,112,S5G4,1,1,29
3695,112,S6G4,1,1,12
3696,112,S7G4,1,0,17
3697,112,S8G4,1,1,13
3698,112,S9G4,1,1,12
3699,112,S10G4,1,0,21
3700,112,S11G4,1,1,8
3701,112,S12G4,1,1,14
3702,112,S13G4,1,1,8
3703,112,S14G4,1,1,14
3704,112,S15G4,1,1,10
3705,112,S16G4,1,1,17
3706,112,S17G4,1,1,10
3707,112,S18G4,1,0,7
3708,112,S19G4,1,1,9
3709,112,S20G4,1,0,14
3710,112,S21G4,1,0,9
3711,113,S1G1,1,1,16
3712,113,S2G1,1,0,16
3713,113,S3G1,1,1,19
3714,113,S4G1,1,0,11
3715,113,S5G1,1,1,28
3716,113,S6G1,1,1,14
3717,113,S7G1,1,1,22
3718,113,S8G1,1,0,11
3719,113,S9G1,1,1,17
3720,113,S10G1,1,0,28
3721,113,S11G1,1,1,23
3722,113,S12G1,1,1,26
3723,113,S13G1,1,0,17
3724,113,S14G1,1,0,15
3725,113,S15G1,1,0,16
3726,113,S16G1,1,1,14
3727,113,S17G1,1,0,21
3728,113,S18G1,1,0,14
3729,113,S19G1,1,0,19
3730,113,S20G1,1,0,34
3731,113,S21G1,1,1,15
3732,113,S1G2,1,1,41
3733,113,S2G2,1,1,10
3734,113,S3G2,1,0,18
3735,113,S4G2,1,1,30
3736,113,S5G2,1,0,13
3737,113,S6G2,1,1,23
3738,113,S7G2,1,1,23
3739,113,S8G2,1,1,8
3740,113,S9G2,1,1,13
3741,113,S10G2,1,1,23
3742,113,S11G2,1,1,12
3743,113,S12G2,1,1,15
3744,113,S13G2,1,1,16
3745,113,S14G2,1,1,19
3746,113,S15G2,1,1,24
3747,113,S16G2,1,1,15
3748,113,S17G2,1,1,14
3749,113,S18G2,1,1,11
3750,113,S19G2,1,0,15
3751,113,S20G2,1,1,18
3752,113,S21G2,1,1,30
3753,113,S1G3,1,1,17
3754,113,S2G3,1,1,9
3755,113,S3G3,1,0,11
3756,113,S4G3,1,1,25
3757,113,S5G3,1,0,25
3758,113,S6G3,1,1,9
3759,113,S7G3,1,1,20
3760,113,S8G3,1,1,10
3761,113,S9G3,1,1,19
3762,113,S10G3,1,1,11
3763,113,S11G3,1,1,24
3764,113,S12G3,1,1,18
3765,113,S13G3,1,1,14
3766,113,S14G3,1,0,16
3767,113,S15G3,1,1,21
3768,113,S16G3,1,0,13
3769,113,S17G3,1,1,18
3770,113,S18G3,1,1,9
3771,113,S19G3,1,1,8
3772,113,S20G3,1,1,14
3773,113,S21G3,1,1,14
3774,113,S1G4,1,1,15
3775,113,S2G4,1,1,25
3776,113,S3G4,1,0,32
3777,113,S4G4,1,0,10
3778,113,S5G4,1,0,19
3779,113,S6G4,1,0,16
3780,113,S7G4,1,0,10
3781,113,S8G4,1,0,20
3782,113,S9G4,1,0,24
3783,113,S10G4,1,1,22
3784,113,S11G4,1,0,10
3785,113,S12G4,1,1,9
3786,113,S13G4,1,1,11
3787,113,S14G4,1,0,12
3788,113,S15G4,1,0,29
3789,113,S16G4,1,0,9
3790,113,S17G4,1,0,14
3791,113,S18G4,1,1,15
3792,113,S19G4,1,0,13
3793,113,S20G4,1,0,18
3794,113,S21G4,1,0,14
3795,114,S1G1,1,0,72
3796,114,S2G1,1,1,50
3797,114,S3G1,1,1,64
3798,114,S4G1,1,0,64
3799,114,S5G1,1,1,42
3800,114,S6G1,1,1,73
3801,114,S7G1,1,0,78
3802,114,S8G1,1,0,38
3803,114,S9G1,1,0,108
3804,114,S10G1,1,0,64
3805,114,S11G1,1,1,64
3806,114,S12G1,1,0,39
3807,114,S13G1,1,1,45
3808,114,S14G1,1,0,51
3809,114,S15G1,1,0,51
3810,114,S16G1,1,0,46
3811,114,S17G1,1,0,41
3812,114,S18G1,1,0,27
3813,114,S19G1,1,0,34
3814,114,S20G1,1,0,49
3815,114,S21G1,1,1,36
3816,114,S1G2,1,1,65
3817,114,S2G2,1,1,38
3818,114,S3G2,1,1,58
3819,114,S4G2,1,1,66
3820,114,S5G2,1,1,53
3821,114,S6G2,1,1,29
3822,114,S7G2,1,1,57
3823,114,S8G2,1,1,36
3824,114,S9G2,1,1,26
3825,114,S10G2,1,1,35
3826,114,S11G2,1,1,60
3827,114,S12G2,1,1,64
3828,114,S13G2,1,1,45
3829,114,S14G2,1,1,39
3830,114,S15G2,1,1,46
3831,114,S16G2,1,1,81
3832,114,S17G2,1,1,31
3833,114,S18G2,1,1,29
3834,114,S19G2,1,1,42
3835,114,S20G2,1,1,27
3836,114,S21G2,1,1,36
3837,114,S1G3,1,0,98
3838,114,S2G3,1,1,44
3839,114,S3G3,1,1,84
3840,114,S4G3,1,0,89
3841,114,S5G3,1,1,23
3842,114,S6G3,1,0,93
3843,114,S7G3,1,0,116
3844,114,S8G3,1,1,28
3845,114,S9G3,1,1,26
3846,114,S10G3,1,1,34
3847,114,S11G3,1,1,19
3848,114,S12G3,1,1,39
3849,114,S13G3,1,1,51
3850,114,S14G3,1,1,30
3851,114,S15G3,1,1,67
3852,114,S16G3,1,1,26
3853,114,S17G3,1,1,46
3854,114,S18G3,1,1,52
3855,114,S19G3,1,0,90
3856,114,S20G3,1,1,27
3857,114,S21G3,1,1,27
3858,114,S1G4,1,1,93
3859,114,S2G4,1,0,46
3860,114,S3G4,1,0,59
3861,114,S4G4,1,1,44
3862,114,S5G4,1,0,39
3863,114,S6G4,1,0,45
3864,114,S7G4,1,0,35
3865,114,S8G4,1,1,78
3866,114,S9G4,1,0,63
3867,114,S10G4,1,1,45
3868,114,S11G4,1,0,82
3869,114,S12G4,1,0,39
3870,114,S13G4,1,1,67
3871,114,S14G4,1,0,23
3872,114,S15G4,1,0,45
3873,114,S16G4,1,0,45
3874,114,S17G4,1,1,41
3875,114,S18G4,1,0,56
3876,114,S19G4,1,1,38
3877,114,S20G4,1,1,31
3878,114,S21G4,1,0,38
3879,115,S1G1,1,0,16
3880,115,S2G1,1,0,29
3881,115,S3G1,1,1,14
3882,115,S4G1,1,1,19
3883,115,S5G1,1,0,18
3884,115,S6G1,1,0,21
3885,115,S7G1,1,0,16
3886,115,S8G1,1,1,23
3887,115,S9G1,1,0,33
3888,115,S10G1,1,1,21
3889,115,S11G1,1,0,18
3890,115,S12G1,1,1,21
3891,115,S13G1,1,0,11
3892,115,S14G1,1,0,22
3893,115,S15G1,1,1,8
3894,115,S16G1,1,0,11
3895,115,S17G1,1,1,9
3896,115,S18G1,1,1,25
3897,115,S19G1,1,0,14
3898,115,S20G1,1,1,20
3899,115,S21G1,1,1,38
3900,115,S1G2,1,0,16
3901,115,S2G2,1,1,12
3902,115,S3G2,1,1,7
3903,115,S4G2,1,1,15
3904,115,S5G2,1,0,25
3905,115,S6G2,1,0,18
3906,115,S7G2,1,1,28
3907,115,S8G2,1,1,18
3908,115,S9G2,1,0,19
3909,115,S10G2,1,1,12
3910,115,S11G2,1,1,8
3911,115,S12G2,1,1,44
3912,115,S13G2,1,0,17
3913,115,S14G2,1,1,10
3914,115,S15G2,1,0,70
3915,115,S16G2,1,1,7
3916,115,S17G2,1,1,20
3917,115,S18G2,1,1,6
3918,115,S19G2,1,0,15
3919,115,S20G2,1,0,15
3920,115,S21G2,1,1,85
3921,115,S1G3,1,0,24
3922,115,S2G3,1,0,32
3923,115,S3G3,1,0,24
3924,115,S4G3,1,0,32
3925,115,S5G3,1,0,53
3926,115,S6G3,1,1,16
3927,115,S7G3,1,0,56
3928,115,S8G3,1,0,25
3929,115,S9G3,1,0,11
3930,115,S10G3,1,1,31
3931,115,S11G3,1,0,23
3932,115,S12G3,1,1,71
3933,115,S13G3,1,0,10
3934,115,S14G3,1,0,11
3935,115,S15G3,1,0,21
3936,115,S16G3,1,0,10
3937,115,S17G3,1,1,10
3938,115,S18G3,1,1,16
3939,115,S19G3,1,1,21
3940,115,S20G3,1,0,32
3941,115,S21G3,1,1,10
3942,115,S1G4,1,0,29
3943,115,S2G4,1,1,22
3944,115,S3G4,1,1,12
3945,115,S4G4,1,1,9
3946,115,S5G4,1,1,17
3947,115,S6G4,1,1,15
3948,115,S7G4,1,1,57
3949,115,S8G4,1,0,53
3950,115,S9G4,1,1,19
3951,115,S10G4,1,1,22
3952,115,S11G4,1,0,31
3953,115,S12G4,1,1,33
3954,115,S13G4,1,1,36
3955,115,S14G4,1,0,14
3956,115,S15G4,1,0,23
3957,115,S16G4,1,1,8
3958,115,S17G4,1,1,17
3959,115,S18G4,1,1,21
3960,115,S19G4,1,0,14
3961,115,S20G4,1,0,19
3962,115,S21G4,1,1,27
3963,116,S1G1,1,0,2
3964,116,S2G1,1,0,4
3965,116,S3G1,1,0,6
3966,116,S4G1,1,0,12
3967,116,S5G1,1,1,10
3968,116,S6G1,1,1,25
3969,116,S7G1,1,0,12
3970,116,S8G1,1,0,6
3971,116,S9G1,1,1,4
3972,116,S10G1,1,1,17
3973,116,S11G1,1,1,7
3974,116,S12G1,1,1,2
3975,116,S13G1,1,1,4
3976,116,S14G1,1,1,4
3977,116,S15G1,1,1,2
3978,116,S16G1,1,1,4
3979,116,S17G1,1,0,2
3980,116,S18G1,1,1,2
3981,116,S19G1,1,0,15
3982,116,S20G1,1,1,8
3983,116,S21G1,1,0,2
3984,116,S1G2,1,1,2
3985,116,S2G2,1,1,4
3986,116,S3G2,1,1,7
3987,116,S4G2,1,1,11
3988,116,S5G2,1,1,10
3989,116,S6G2,1,0,14
3990,116,S7G2,1,1,8
3991,116,S8G2,1,1,2
3992,116,S9G2,1,0,18
3993,116,S10G2,1,0,6
3994,116,S11G2,1,0,2
3995,116,S12G2,1,0,14
3996,116,S13G2,1,0,6
3997,116,S14G2,1,1,2
3998,116,S15G2,1,1,3
3999,116,S16G2,1,0,4
4000,116,S17G2,1,0,2
4001,116,S18G2,1,1,2
4002,116,S19G2,1,0,10
4003,116,S20G2,1,0,4
4004,116,S21G2,1,0,4
4005,116,S1G3,1,1,8
4006,116,S2G3,1,1,7
4007,116,S3G3,1,0,26
4008,116,S4G3,1,0,6
4009,116,S5G3,1,1,7
4010,116,S6G3,1,0,39
4011,116,S7G3,1,1,13
4012,116,S8G3,1,0,8
4013,116,S9G3,1,0,10
4014,116,S10G3,1,0,5
4015,116,S11G3,1,0,8
4016,116,S12G3,1,1,2
4017,116,S13G3,1,0,4
4018,116,S14G3,1,1,5
4019,116,S15G3,1,0,2
4020,116,S16G3,1,0,2
4021,116,S17G3,1,0,2
4022,116,S18G3,1,1,2
4023,116,S19G3,1,1,7
4024,116,S20G3,1,1,3
4025,116,S21G3,1,0,2
4026,116,S1G4,1,0,12
4027,116,S2G4,1,1,22
4028,116,S3G4,1,1,10
4029,116,S4G4,1,0,8
4030,116,S5G4,1,1,7
4031,116,S6G4,1,0,21
4032,116,S7G4,1,0,13
4033,116,S8G4,1,0,6
4034,116,S9G4,1,0,4
4035,116,S10G4,1,0,19
4036,116,S11G4,1,1,4
4037,116,S12G4,1,0,4
4038,116,S13G4,1,0,7
4039,116,S14G4,1,1,4
4040,116,S15G4,1,1,2
4041,116,S16G4,1,1,2
4042,116,S17G4,1,0,2
4043,116,S18G4,1,0,2
4044,116,S19G4,1,1,9
4045,116,S20G4,1,1,5
4046,116,S21G4,1,1,2
4047,117,S1G1,1,0,20
4048,117,S2G1,1,0,28
4049,117,S3G1,1,1,14
4050,117,S4G1,1,0,16
4051,117,S5G1,1,1,37
4052,117,S6G1,1,0,34
4053,117,S7G1,1,0,36
4054,117,S8G1,1,1,44
4055,117,S9G1,1,1,41
4056,117,S10G1,1,1,39
4057,117,S11G1,1,0,18
4058,117,S12G1,1,0,40
4059,117,S13G1,1,1,41
4060,117,S14G1,1,0,40
4061,117,S15G1,1,0,40
4062,117,S16G1,1,1,40
4063,117,S17G1,1,1,40
4064,117,S18G1,1,1,40
4065,117,S19G1,1,0,36
4066,117,S20G1,1,1,40
4067,117,S1G2,1,1,18
4068,117,S2G2,1,1,35
4069,117,S3G2,1,1,8
4070,117,S4G2,1,0,14
4071,117,S5G2,1,1,37
4072,117,S6G2,1,1,55
4073,117,S7G2,1,0,18
4074,117,S8G2,1,1,23
4075,117,S9G2,1,1,45
4076,117,S10G2,1,1,34
4077,117,S11G2,1,0,21
4078,117,S12G2,1,0,40
4079,117,S13G2,1,0,42
4080,117,S14G2,1,1,40
4081,117,S15G2,1,1,40
4082,117,S16G2,1,1,27
4083,117,S17G2,1,0,40
4084,117,S18G2,1,1,19
4085,117,S19G2,1,1,41
4086,117,S20G2,1,0,36
4087,117,S1G3,1,0,19
4088,117,S2G3,1,0,28
4089,117,S3G3,1,1,9
4090,117,S4G3,1,1,21
4091,117,S5G3,1,0,27
4092,117,S6G3,1,1,60
4093,117,S7G3,1,1,39
4094,117,S8G3,1,1,44
4095,117,S9G3,1,1,36
4096,117,S10G3,1,1,16
4097,117,S11G3,1,1,22
4098,117,S12G3,1,0,41
4099,117,S13G3,1,1,43
4100,117,S14G3,1,1,41
4101,117,S15G3,1,0,40
4102,117,S16G3,1,0,42
4103,117,S17G3,1,1,41
4104,117,S18G3,1,1,26
4105,117,S19G3,1,1,34
4106,117,S20G3,1,1,40
4107,117,S1G4,1,0,30
4108,117,S2G4,1,0,25
4109,117,S3G4,1,1,10
4110,117,S4G4,1,0,18
4111,117,S5G4,1,0,39
4112,117,S6G4,1,1,29
4113,117,S7G4,1,0,21
4114,117,S8G4,1,0,25
4115,117,S9G4,1,1,41
4116,117,S10G4,1,1,33
4117,117,S11G4,1,0,23
4118,117,S12G4,1,1,41
4119,117,S13G4,1,0,41
4120,117,S14G4,1,0,60
4121,117,S15G4,1,1,40
4122,117,S16G4,1,1,41
4123,117,S17G4,1,1,40
4124,117,S18G4,1,1,40
4125,117,S19G4,1,0,40
4126,117,S20G4,1,1,41
4127,118,S1G1,1,1,22
4128,118,S2G1,1,1,14
4129,118,S3G1,1,1,11
4130,118,S4G1,1,1,21
4131,118,S5G1,1,1,12
4132,118,S6G1,1,0,14
4133,118,S7G1,1,1,33
4134,118,S8G1,1,0,26
4135,118,S9G1,1,0,21
4136,118,S10G1,1,0,64
4137,118,S11G1,1,0,14
4138,118,S12G1,1,0,18
4139,118,S13G1,1,0,23
4140,118,S14G1,1,0,24
4141,118,S15G1,1,0,13
4142,118,S16G1,1,0,23
4143,118,S17G1,1,1,13
4144,118,S18G1,1,1,8
4145,118,S19G1,1,0,16
4146,118,S20G1,1,1,19
4147,118,S21G1,1,1,9
4148,118,S1G2,1,1,20
4149,118,S2G2,1,0,20
4150,118,S3G2,1,1,24
4151,118,S4G2,1,1,15
4152,118,S5G2,1,1,14
4153,118,S6G2,1,0,12
4154,118,S7G2,1,0,17
4155,118,S8G2,1,0,34
4156,118,S9G2,1,1,26
4157,118,S10G2,1,1,37
4158,118,S11G2,1,1,17
4159,118,S12G2,1,1,28
4160,118,S13G2,1,1,21
4161,118,S14G2,1,0,7
4162,118,S15G2,1,1,46
4163,118,S16G2,1,1,29
4164,118,S17G2,1,0,19
4165,118,S18G2,1,1,16
4166,118,S19G2,1,0,16
4167,118,S20G2,1,0,21
4168,118,S21G2,1,1,17
4169,118,S1G3,1,1,17
4170,118,S2G3,1,1,30
4171,118,S3G3,1,1,30
4172,118,S4G3,1,1,25
4173,118,S5G3,1,1,31
4174,118,S6G3,1,0,14
4175,118,S7G3,1,1,22
4176,118,S8G3,1,1,41
4177,118,S9G3,1,1,32
4178,118,S10G3,1,1,23
4179,118,S11G3,1,1,10
4180,118,S12G3,1,1,20
4181,118,S13G3,1,1,26
4182,118,S14G3,1,1,7
4183,118,S15G3,1,1,17
4184,118,S16G3,1,1,23
4185,118,S17G3,1,1,14
4186,118,S18G3,1,1,15
4187,118,S19G3,1,1,15
4188,118,S20G3,1,1,20
4189,118,S21G3,1,1,14
4190,118,S1G4,1,0,18
4191,118,S2G4,1,1,24
4192,118,S3G4,1,1,15
4193,118,S4G4,1,0,12
4194,118,S5G4,1,0,11
4195,118,S6G4,1,0,19
4196,118,S7G4,1,0,31
4197,118,S8G4,1,1,40
4198,118,S9G4,1,1,15
4199,118,S10G4,1,0,26
4200,118,S11G4,1,1,25
4201,118,S12G4,1,0,29
4202,118,S13G4,1,0,39
4203,118,S14G4,1,1,29
4204,118,S15G4,1,0,15
4205,118,S16G4,1,1,14
4206,118,S17G4,1,1,23
4207,118,S18G4,1,0,27
4208,118,S19G4,1,1,18
4209,118,S20G4,1,1,14
4210,118,S21G4,1,1,11
4211,119,S1G1,1,0,24
4212,119,S2G1,1,0,29
4213,119,S3G1,1,1,19
4214,119,S4G1,1,0,23
4215,119,S5G1,1,1,29
4216,119,S6G1,1,0,18
4217,119,S7G1,1,0,15
4218,119,S8G1,1,0,22
4219,119,S9G1,1,1,19
4220,119,S10G1,1,1,16
4221,119,S11G1,1,0,9
4222,119,S12G1,1,0,11
4223,119,S13G1,1,0,21
4224,119,S14G1,1,0,14
4225,119,S15G1,1,0,16
4226,119,S16G1,1,0,19
4227,119,S17G1,1,0,16
4228,119,S18G1,1,1,11
4229,119,S19G1,1,0,9
4230,119,S20G1,1,1,20
4231,119,S21G1,1,1,43
4232,119,S1G2,1,1,17
4233,119,S2G2,1,1,16
4234,119,S3G2,1,0,21
4235,119,S4G2,1,1,23
4236,119,S5G2,1,1,19
4237,119,S6G2,1,1,26
4238,119,S7G2,1,0,12
4239,119,S8G2,1,1,20
4240,119,S9G2,1,1,15
4241,119,S10G2,1,1,14
4242,119,S11G2,1,1,24
4243,119,S12G2,1,1,13
4244,119,S13G2,1,1,17
4245,119,S14G2,1,1,11
4246,119,S15G2,1,1,19
4247,119,S16G2,1,1,12
4248,119,S17G2,1,1,15
4249,119,S18G2,1,1,15
4250,119,S19G2,1,1,9
4251,119,S20G2,1,0,10
4252,119,S21G2,1,0,19
4253,119,S1G3,1,1,25
4254,119,S2G3,1,1,33
4255,119,S3G3,1,1,40
4256,119,S4G3,1,1,46
4257,119,S5G3,1,1,23
4258,119,S6G3,1,1,20
4259,119,S7G3,1,1,16
4260,119,S8G3,1,1,24
4261,119,S9G3,1,1,30
4262,119,S10G3,1,0,18
4263,119,S11G3,1,1,40
4264,119,S12G3,1,1,15
4265,119,S13G3,1,1,14
4266,119,S14G3,1,1,11
4267,119,S15G3,1,1,12
4268,119,S16G3,1,0,20
4269,119,S17G3,1,0,19
4270,119,S18G3,1,1,17
4271,119,S19G3,1,1,9
4272,119,S20G3,1,1,12
4273,119,S21G3,1,1,11
4274,119,S1G4,1,1,33
4275,119,S2G4,1,1,26
4276,119,S3G4,1,0,43
4277,119,S4G4,1,0,34
4278,119,S5G4,1,1,19
4279,119,S6G4,1,0,39
4280,119,S7G4,1,1,12
4281,119,S8G4,1,1,17
4282,119,S9G4,1,0,15
4283,119,S10G4,1,0,15
4284,119,S11G4,1,0,13
4285,119,S12G4,1,0,19
4286,119,S13G4,1,0,14
4287,119,S14G4,1,0,14
4288,119,S15G4,1,0,23
4289,119,S16G4,1,0,11
4290,119,S18G4,1,1,26
4291,119,S19G4,1,0,12
4292,119,S20G4,1,0,15
4293,119,S21G4,1,0,12
4294,120,S1G1,1,1,14
4295,120,S2G1,1,1,27
4296,120,S3G1,1,0,15
4297,120,S4G1,1,0,17
4298,120,S5G1,1,1,15
4299,120,S6G1,1,1,13
4300,120,S7G1,1,1,21
4301,120,S8G1,1,1,14
4302,120,S9G1,1,1,24
4303,120,S10G1,1,0,35
4304,120,S11G1,1,0,13
4305,120,S12G1,1,0,17
4306,120,S13G1,1,0,11
4307,120,S14G1,1,1,18
4308,120,S15G1,1,1,13
4309,120,S16G1,1,1,24
4310,120,S17G1,1,0,5
4311,120,S18G1,1,0,8
4312,120,S19G1,1,0,12
4313,120,S20G1,1,1,5
4314,120,S21G1,1,0,21
4315,120,S1G2,1,0,26
4316,120,S2G2,1,1,17
4317,120,S3G2,1,0,24
4318,120,S4G2,1,1,16
4319,120,S5G2,1,1,10
4320,120,S6G2,1,0,11
4321,120,S7G2,1,1,20
4322,120,S8G2,1,0,15
4323,120,S9G2,1,1,19
4324,120,S10G2,1,0,15
4325,120,S11G2,1,1,14
4326,120,S12G2,1,0,19
4327,120,S13G2,1,1,21
4328,120,S14G2,1,1,8
4329,120,S15G2,1,1,19
4330,120,S16G2,1,0,18
4331,120,S17G2,1,1,21
4332,120,S18G2,1,0,9
4333,120,S19G2,1,1,12
4334,120,S20G2,1,1,6
4335,120,S21G2,1,1,12
4336,120,S1G3,1,0,18
4337,120,S2G3,1,0,21
4338,120,S3G3,1,1,22
4339,120,S4G3,1,1,23
4340,120,S5G3,1,1,14
4341,120,S6G3,1,1,23
4342,120,S7G3,1,1,8
4343,120,S8G3,1,1,24
4344,120,S9G3,1,1,19
4345,120,S10G3,1,0,11
4346,120,S11G3,1,1,12
4347,120,S12G3,1,1,3
4348,120,S13G3,1,1,42
4349,120,S14G3,1,1,2
4350,120,S15G3,1,1,24
4351,120,S16G3,1,1,11
4352,120,S17G3,1,0,24
4353,120,S18G3,1,0,4
4354,120,S19G3,1,1,9
4355,120,S20G3,1,1,3
4356,120,S21G3,1,1,31
4357,120,S1G4,1,1,14
4358,120,S2G4,1,0,17
4359,120,S3G4,1,0,20
4360,120,S4G4,1,0,23
4361,120,S5G4,1,1,12
4362,120,S6G4,1,0,16
4363,120,S7G4,1,0,16
4364,120,S8G4,1,1,15
4365,120,S9G4,1,0,8
4366,120,S10G4,1,1,34
4367,120,S11G4,1,0,14
4368,120,S12G4,1,0,21
4369,120,S13G4,1,1,39
4370,120,S14G4,1,0,13
4371,120,S15G4,1,1,30
4372,120,S16G4,1,0,40
4373,120,S17G4,1,0,12
4374,120,S18G4,1,0,8
4375,120,S19G4,1,0,17
4376,120,S20G4,1,1,7
4377,120,S21G4,1,0,16
4378,121,S1G1,1,0,54
4379,121,S2G1,1,0,59
4380,121,S3G1,1,0,58
4381,121,S4G1,1,0,56
4382,121,S5G1,1,1,98
4383,121,S6G1,1,0,25
4384,121,S7G1,1,0,54
4385,121,S8G1,1,0,53
4386,121,S9G1,1,0,1
4387,121,S10G1,1,0,101
4388,121,S11G1,1,0,84
4389,121,S12G1,1,0,58
4390,121,S13G1,1,0,44
4391,121,S14G1,1,0,48
4392,121,S15G1,1,0,38
4393,121,S16G1,1,0,71
4394,121,S17G1,1,0,104
4395,121,S18G1,1,0,67
4396,121,S19G1,1,0,68
4397,121,S20G1,1,0,45
4398,121,S21G1,1,0,38
4399,121,S1G2,1,1,46
4400,121,S2G2,1,1,41
4401,121,S3G2,1,1,43
4402,121,S4G2,1,1,85
4403,121,S5G2,1,1,74
4404,121,S6G2,1,1,22
4405,121,S7G2,1,1,61
4406,121,S8G2,1,1,50
4407,121,S9G2,1,0,56
4408,121,S10G2,1,1,48
4409,121,S11G2,1,1,47
4410,121,S12G2,1,1,22
4411,121,S13G2,1,1,49
4412,121,S14G2,1,1,49
4413,121,S15G2,1,1,51
4414,121,S16G2,1,1,61
4415,121,S17G2,1,1,51
4416,121,S18G2,1,1,58
4417,121,S19G2,1,1,45
4418,121,S20G2,1,1,38
4419,121,S21G2,1,1,34
4420,121,S1G3,1,1,38
4421,121,S2G3,1,1,26
4422,121,S3G3,1,1,56
4423,121,S4G3,1,1,50
4424,121,S5G3,1,0,76
4425,121,S6G3,1,1,32
4426,121,S7G3,1,1,59
4427,121,S8G3,1,1,61
